c TIGER/Line graph USA-road-d.NY
a 340 543 644
a 340 551 737
a 340 552 820
a 340 553 741
a 340 573 373
a 340 586 796
a 340 587 81
a 340 588 798
a 340 615 921
a 340 619 496
a 340 629 378
a 340 637 35
a 340 644 250
a 340 647 952
a 340 648 426
a 340 653 149
a 340 656 773
a 340 660 766
a 340 666 566
a 340 673 345
a 340 678 196
a 340 687 949
a 340 694 126
a 340 698 883
a 340 705 863
a 340 715 983
a 340 717 488
a 340 719 840
a 340 721 821
a 340 723 10
a 340 726 268
a 340 729 464
a 340 736 746
a 340 737 88
a 340 739 557
a 340 741 118
a 340 749 883
a 340 750 637
a 340 759 267
a 340 773 803
a 340 776 484
a 340 779 996
a 340 782 189
a 340 783 733
a 340 784 947
a 340 791 615
a 340 792 233
a 340 794 719
a 340 799 732
a 340 802 798
a 340 806 416
a 340 826 928
a 340 827 746
a 340 833 893
a 340 835 162
a 340 844 609
a 340 858 228
a 340 859 1
a 340 860 800
a 340 861 48
a 340 863 10
a 340 866 67
a 340 870 863
a 340 874 107
a 340 882 506
a 340 887 419
a 340 890 224
a 340 896 388
a 340 898 408
a 340 900 842
a 340 901 543
a 340 907 891
a 340 908 837
a 340 911 83
a 340 912 976
a 340 915 784
a 340 918 697
a 340 921 208
a 340 929 854
a 340 939 781
a 340 942 358
a 340 950 621
a 340 951 708
a 340 969 103
a 340 974 514
a 340 975 221
a 340 983 63
a 340 993 741
a 340 996 221
a 341 345 214
a 341 348 788
a 341 350 230
a 341 358 633
a 341 363 2
a 341 370 336
a 341 383 138
a 341 390 421
a 341 392 911
a 341 400 878
a 341 404 180
a 341 405 752
a 341 406 772
a 341 413 422
a 341 434 940
a 341 436 854
a 341 437 397
a 341 439 75
a 341 441 551
a 341 452 957
a 341 456 929
a 341 462 683
a 341 465 314
a 341 468 549
a 341 469 742
a 341 475 768
a 341 481 414
a 341 483 962
a 341 492 831
a 341 500 154
a 341 502 182
a 341 513 396
a 341 516 293
a 341 522 763
a 341 527 28
a 341 529 295
a 341 530 98
a 341 533 166
a 341 535 67
a 341 543 360
a 341 552 43
a 341 564 598
a 341 569 463
a 341 571 814
a 341 579 19
a 341 584 402
a 341 588 667
a 341 589 768
a 341 591 829
a 341 595 569
a 341 601 724
a 341 616 757
a 341 622 251
a 341 629 389
a 341 630 657
a 341 632 992
a 341 648 156
a 341 655 423
a 341 661 953
a 341 662 338
a 341 665 576
a 341 670 486
a 341 674 734
a 341 697 221
a 341 704 248
a 341 705 761
a 341 713 867
a 341 715 697
a 341 719 926
a 341 721 285
a 341 735 408
a 341 737 320
a 341 748 882
a 341 751 870
a 341 755 133
a 341 761 252
a 341 770 624
a 341 771 152
a 341 775 19
a 341 780 452
a 341 784 72
a 341 785 94
a 341 794 560
a 341 797 323
a 341 799 482
a 341 802 568
a 341 804 666
a 341 806 638
a 341 818 990
a 341 820 971
a 341 826 327
a 341 829 918
a 341 830 456
a 341 833 60
a 341 841 138
a 341 842 56
a 341 848 173
a 341 863 356
a 341 865 752
a 341 866 450
a 341 877 640
a 341 878 160
a 341 881 770
a 341 892 873
a 341 896 381
a 341 902 254
a 341 910 124
a 341 911 356
a 341 913 405
a 341 918 143
a 341 928 159
a 341 931 829
a 341 934 236
a 341 943 718
a 341 945 151
a 341 948 718
a 341 950 286
a 341 957 168
a 341 986 707
a 341 995 627
a 341 996 490
a 341 997 33
a 341 998 544
a 342 352 946
a 342 354 445
a 342 357 33
a 342 360 353
a 342 366 617
a 342 369 388
a 342 375 104
a 342 376 66
a 342 377 379
a 342 384 615
a 342 392 187
a 342 393 251
a 342 401 348
a 342 405 441
a 342 412 375
a 342 420 703
a 342 421 197
a 342 422 869
a 342 423 862
a 342 433 25
a 342 436 456
a 342 437 579
a 342 439 527
a 342 444 525
a 342 446 216
a 342 455 47
a 342 461 583
a 342 464 843
a 342 470 536
a 342 477 616
a 342 486 386
a 342 493 833
a 342 503 412
a 342 511 771
a 342 514 185
a 342 515 28
a 342 524 158
a 342 530 289
a 342 532 445
a 342 545 537
a 342 554 255
a 342 561 632
a 342 562 139
a 342 567 602
a 342 579 72
a 342 584 865
a 342 590 657
a 342 593 620
a 342 600 733
a 342 606 518
a 342 607 645
a 342 610 541
a 342 611 448
a 342 612 523
a 342 616 65
a 342 623 16
a 342 627 569
a 342 629 648
a 342 633 858
a 342 651 105
a 342 654 615
a 342 658 595
a 342 668 937
a 342 675 26
a 342 679 365
a 342 682 122
a 342 683 405
a 342 685 875
a 342 686 762
a 342 689 849
a 342 695 763
a 342 696 16
a 342 709 480
a 342 712 901
a 342 718 970
a 342 721 903
a 342 728 766
a 342 729 626
a 342 737 523
a 342 741 850
a 342 745 495
a 342 746 519
a 342 749 390
a 342 752 294
a 342 757 41
a 342 762 807
a 342 778 309
a 342 786 610
a 342 787 454
a 342 793 518
a 342 794 66
a 342 802 68
a 342 805 465
a 342 807 2
a 342 816 445
a 342 828 181
a 342 832 123
a 342 836 849
a 342 837 55
a 342 843 236
a 342 852 49
a 342 853 817
a 342 860 604
a 342 863 881
a 342 867 70
a 342 871 573
a 342 873 783
a 342 887 835
a 342 889 550
a 342 895 657
a 342 913 36
a 342 914 396
a 342 928 527
a 342 930 426
a 342 931 689
a 342 937 920
a 342 945 232
a 342 954 998
a 342 956 529
a 342 959 37
a 342 966 867
a 342 967 594
a 342 968 456
a 342 973 331
a 342 976 947
a 342 979 900
a 342 983 512
a 342 984 422
a 342 987 100
a 342 989 918
a 342 999 657
a 343 345 148
a 343 352 87
a 343 362 260
a 343 366 28
a 343 376 156
a 343 382 184
a 343 387 163
a 343 390 342
a 343 393 85
a 343 399 171
a 343 402 377
a 343 408 480
a 343 410 698
a 343 413 154
a 343 415 169
a 343 417 617
a 343 420 737
a 343 421 518
a 343 424 497
a 343 426 125
a 343 427 736
a 343 430 442
a 343 432 580
a 343 433 67
a 343 440 388
a 343 453 479
a 343 462 930
a 343 466 161
a 343 470 578
a 343 474 199
a 343 479 818
a 343 483 78
a 343 485 285
a 343 497 429
a 343 500 105
a 343 504 792
a 343 513 613
a 343 519 619
a 343 521 133
a 343 529 697
a 343 534 790
a 343 543 862
a 343 553 529
a 343 570 839
a 343 575 367
a 343 585 49
a 343 586 455
a 343 587 456
a 343 593 918
a 343 601 303
a 343 604 580
a 343 605 653
a 343 608 96
a 343 610 160
a 343 617 719
a 343 619 835
a 343 623 990
a 343 625 1000
a 343 632 996
a 343 635 920
a 343 641 199
a 343 643 813
a 343 650 997
a 343 655 835
a 343 660 241
a 343 669 453
a 343 676 627
a 343 682 205
a 343 697 72
a 343 700 111
a 343 705 254
a 343 706 861
a 343 710 972
a 343 716 782
a 343 717 699
a 343 727 691
a 343 733 830
a 343 736 505
a 343 752 146
a 343 753 747
a 343 760 159
a 343 769 725
a 343 776 399
a 343 782 254
a 343 786 236
a 343 798 470
a 343 801 88
a 343 811 578
a 343 821 821
a 343 822 435
a 343 829 497
a 343 830 19
a 343 852 247
a 343 855 493
a 343 865 206
a 343 867 840
a 343 870 945
a 343 872 832
a 343 876 44
a 343 878 368
a 343 884 942
a 343 891 297
a 343 897 228
a 343 899 266
a 343 908 430
a 343 912 278
a 343 915 956
a 343 917 259
a 343 921 134
a 343 936 453
a 343 938 357
a 343 949 292
a 343 952 529
a 343 958 108
a 343 962 897
a 343 964 117
a 343 973 577
a 343 978 985
a 343 982 694
a 343 984 397
a 343 987 771
a 344 349 190
a 344 351 768
a 344 353 18
a 344 369 34
a 344 370 973
a 344 372 209
a 344 375 330
a 344 379 156
a 344 382 604
a 344 387 698
a 344 388 449
a 344 392 253
a 344 398 277
a 344 400 66
a 344 403 682
a 344 406 555
a 344 411 21
a 344 417 293
a 344 419 688
a 344 427 825
a 344 431 649
a 344 432 332
a 344 444 354
a 344 466 756
a 344 469 228
a 344 471 822
a 344 473 684
a 344 484 564
a 344 487 515
a 344 491 433
a 344 496 335
a 344 501 56
a 344 509 552
a 344 510 704
a 344 511 89
a 344 512 876
a 344 515 264
a 344 516 770
a 344 521 31
a 344 525 867
a 344 530 819
a 344 558 479
a 344 566 119
a 344 573 96
a 344 590 545
a 344 600 153
a 344 609 2
a 344 614 917
a 344 616 445
a 344 619 41
a 344 636 94
a 344 643 445
a 344 644 372
a 344 654 799
a 344 662 553
a 344 664 600
a 344 667 620
a 344 670 588
a 344 671 515
a 344 673 486
a 344 674 20
a 344 687 849
a 344 691 541
a 344 697 571
a 344 699 904
a 344 702 981
a 344 703 446
a 344 707 167
a 344 709 750
a 344 710 828
a 344 723 34
a 344 738 921
a 344 743 659
a 344 747 504
a 344 748 16
a 344 751 555
a 344 753 8
a 344 754 17
a 344 758 823
a 344 781 804
a 344 788 57
a 344 792 916
a 344 793 249
a 344 794 781
a 344 808 66
a 344 809 153
a 344 810 380
a 344 821 685
a 344 825 740
a 344 831 894
a 344 840 522
a 344 852 112
a 344 855 95
a 344 859 62
a 344 863 682
a 344 865 998
a 344 872 42
a 344 873 480
a 344 875 165
a 344 878 144
a 344 880 659
a 344 891 550
a 344 892 64
a 344 894 317
a 344 896 53
a 344 900 431
a 344 906 223
a 344 909 413
a 344 910 799
a 344 917 46
a 344 921 216
a 344 929 855
a 344 930 313
a 344 931 816
a 344 934 987
a 344 937 731
a 344 940 968
a 344 943 366
a 344 944 767
a 344 945 60
a 344 947 612
a 344 949 289
a 344 967 171
a 344 982 706
a 344 987 350
a 344 991 204
a 344 993 55
a 344 995 744
a 344 999 683
a 345 348 219
a 345 355 239
a 345 363 342
a 345 370 768
a 345 373 654
a 345 375 10
a 345 381 173
a 345 387 84
a 345 391 585
a 345 410 585
a 345 412 234
a 345 417 982
a 345 419 152
a 345 422 440
a 345 424 646
a 345 425 968
a 345 429 427
a 345 430 376
a 345 437 287
a 345 438 792
a 345 440 143
a 345 441 346
a 345 442 755
a 345 453 431
a 345 467 516
a 345 468 812
a 345 470 132
a 345 473 720
a 345 474 867
a 345 478 227
a 345 481 754
a 345 483 437
a 345 487 465
a 345 488 447
a 345 493 557
a 345 496 470
a 345 500 809
a 345 507 81
a 345 508 905
a 345 517 393
a 345 526 17
a 345 535 138
a 345 539 374
a 345 540 168
a 345 547 578
a 345 552 19
a 345 560 487
a 345 564 4
a 345 567 747
a 345 570 774
a 345 576 795
a 345 585 889
a 345 594 471
a 345 604 902
a 345 605 671
a 345 629 339
a 345 631 713
a 345 633 154
a 345 637 58
a 345 641 931
a 345 642 381
a 345 650 163
a 345 654 720
a 345 663 197
a 345 665 962
a 345 668 276
a 345 670 667
a 345 678 770
a 345 683 356
a 345 684 571
a 345 693 514
a 345 696 724
a 345 697 709
a 345 699 887
a 345 708 891
a 345 709 286
a 345 712 257
a 345 713 730
a 345 721 289
a 345 723 3
a 345 726 503
a 345 730 435
a 345 732 243
a 345 734 325
a 345 738 688
a 345 740 265
a 345 750 663
a 345 751 401
a 345 756 419
a 345 758 72
a 345 759 683
a 345 761 799
a 345 763 235
a 345 768 402
a 345 780 347
a 345 787 196
a 345 791 677
a 345 793 13
a 345 794 317
a 345 796 384
a 345 797 936
a 345 802 830
a 345 803 459
a 345 804 644
a 345 805 68
a 345 809 350
a 345 818 281
a 345 821 676
a 345 824 431
a 345 825 921
a 345 831 679
a 345 834 285
a 345 842 707
a 345 843 273
a 345 850 609
a 345 853 395
a 345 856 538
a 345 873 272
a 345 880 147
a 345 882 956
a 345 883 343
a 345 890 829
a 345 895 106
a 345 902 929
a 345 907 231
a 345 913 452
a 345 919 476
a 345 921 259
a 345 923 817
a 345 925 792
a 345 931 995
a 345 936 752
a 345 941 973
a 345 944 453
a 345 952 747
a 345 962 40
a 345 972 154
a 345 974 379
a 345 975 716
a 345 986 584
a 345 989 299
a 345 999 746
a 346 349 868
a 346 352 5
a 346 356 370
a 346 358 477
a 346 362 399
a 346 364 907
a 346 369 100
a 346 372 545
a 346 385 214
a 346 402 794
a 346 414 726
a 346 417 319
a 346 423 723
a 346 424 956
a 346 431 123
a 346 439 198
a 346 446 566
a 346 451 291
a 346 454 342
a 346 470 912
a 346 471 42
a 346 486 314
a 346 488 365
a 346 502 140
a 346 503 706
a 346 515 870
a 346 536 518
a 346 548 773
a 346 552 806
a 346 555 168
a 346 561 518
a 346 576 673
a 346 577 524
a 346 578 239
a 346 582 501
a 346 584 275
a 346 593 146
a 346 603 952
a 346 610 171
a 346 613 711
a 346 614 746
a 346 620 896
a 346 626 30
a 346 627 468
a 346 631 203
a 346 643 504
a 346 647 17
a 346 649 769
a 346 665 794
a 346 667 358
a 346 674 32
a 346 680 187
a 346 684 24
a 346 690 396
a 346 691 678
a 346 699 729
a 346 702 618
a 346 704 195
a 346 705 501
a 346 708 423
a 346 710 714
a 346 718 370
a 346 722 447
a 346 732 237
a 346 733 608
a 346 734 948
a 346 739 511
a 346 743 105
a 346 745 251
a 346 754 682
a 346 756 816
a 346 773 996
a 346 779 577
a 346 780 197
a 346 789 815
a 346 797 132
a 346 798 700
a 346 802 184
a 346 809 252
a 346 814 845
a 346 820 893
a 346 826 283
a 346 829 31
a 346 833 916
a 346 837 679
a 346 840 708
a 346 843 996
a 346 849 296
a 346 857 254
a 346 859 848
a 346 870 70
a 346 871 967
a 346 880 217
a 346 894 516
a 346 899 555
a 346 900 177
a 346 904 815
a 346 906 418
a 346 908 281
a 346 910 66
a 346 912 99
a 346 918 448
a 346 922 413
a 346 924 27
a 346 926 644
a 346 928 228
a 346 932 158
a 346 938 695
a 346 940 411
a 346 947 761
a 346 951 539
a 346 957 303
a 346 965 44
a 346 966 921
a 346 975 571
a 346 976 74
a 346 978 980
a 346 982 566
a 346 986 721
a 346 987 585
a 346 988 414
a 346 989 790
a 346 995 903
a 346 997 982
a 346 1000 305
a 347 351 458
a 347 354 510
a 347 362 120
a 347 365 875
a 347 367 143
a 347 372 185
a 347 374 325
a 347 377 590
a 347 381 949
a 347 386 351
a 347 388 586
a 347 389 176
a 347 419 861
a 347 427 280
a 347 432 938
a 347 434 973
a 347 440 171
a 347 448 593
a 347 449 16
a 347 465 91
a 347 478 163
a 347 486 89
a 347 495 423
a 347 496 80
a 347 497 809
a 347 502 7
a 347 504 845
a 347 534 950
a 347 542 910
a 347 543 827
a 347 547 255
a 347 556 719
a 347 558 688
a 347 560 726
a 347 565 945
a 347 572 830
a 347 576 262
a 347 584 269
a 347 587 772
a 347 605 210
a 347 610 971
a 347 613 357
a 347 615 386
a 347 620 183
a 347 623 988
a 347 634 675
a 347 635 156
a 347 640 158
a 347 643 267
a 347 662 171
a 347 665 601
a 347 688 429
a 347 690 612
a 347 695 375
a 347 696 509
a 347 697 420
a 347 707 381
a 347 711 353
a 347 729 722
a 347 733 642
a 347 744 531
a 347 745 976
a 347 749 360
a 347 762 571
a 347 769 701
a 347 771 656
a 347 782 400
a 347 783 962
a 347 784 924
a 347 795 523
a 347 803 171
a 347 807 895
a 347 816 879
a 347 821 908
a 347 823 77
a 347 826 867
a 347 834 583
a 347 836 584
a 347 843 376
a 347 844 201
a 347 855 755
a 347 856 328
a 347 861 630
a 347 870 366
a 347 872 702
a 347 874 490
a 347 883 137
a 347 892 83
a 347 894 194
a 347 907 858
a 347 908 76
a 347 909 77
a 347 913 185
a 347 914 788
a 347 916 647
a 347 917 237
a 347 920 443
a 347 921 398
a 347 923 198
a 347 928 367
a 347 929 921
a 347 953 721
a 347 957 613
a 347 961 151
a 347 963 628
a 347 975 41
a 347 984 369
a 347 985 562
a 347 988 625
a 347 990 745
a 347 993 763
a 347 996 731
a 348 352 72
a 348 358 744
a 348 362 448
a 348 370 774
a 348 377 585
a 348 379 936
a 348 392 208
a 348 398 130
a 348 402 146
a 348 406 283
a 348 407 558
a 348 410 330
a 348 414 422
a 348 415 556
a 348 424 567
a 348 436 865
a 348 439 954
a 348 444 116
a 348 447 231
a 348 449 226
a 348 461 836
a 348 463 843
a 348 472 376
a 348 476 816
a 348 486 235
a 348 490 97
a 348 493 377
a 348 495 859
a 348 499 193
a 348 501 491
a 348 508 589
a 348 513 616
a 348 517 234
a 348 524 36
a 348 532 741
a 348 546 170
a 348 548 972
a 348 558 948
a 348 560 300
a 348 563 117
a 348 569 583
a 348 580 857
a 348 582 798
a 348 586 4
a 348 589 765
a 348 593 716
a 348 610 868
a 348 613 718
a 348 618 832
a 348 620 450
a 348 627 295
a 348 636 667
a 348 640 644
a 348 645 22
a 348 649 834
a 348 655 879
a 348 656 118
a 348 660 211
a 348 668 737
a 348 673 310
a 348 684 53
a 348 686 678
a 348 689 926
a 348 697 287
a 348 698 65
a 348 699 666
a 348 705 808
a 348 709 36
a 348 710 966
a 348 724 459
a 348 726 504
a 348 730 900
a 348 734 668
a 348 735 654
a 348 745 903
a 348 746 432
a 348 750 369
a 348 753 123
a 348 758 501
a 348 766 200
a 348 768 572
a 348 774 795
a 348 779 219
a 348 788 568
a 348 795 816
a 348 796 52
a 348 797 446
a 348 799 286
a 348 803 614
a 348 813 534
a 348 814 947
a 348 822 667
a 348 831 211
a 348 832 224
a 348 833 305
a 348 834 276
a 348 835 242
a 348 837 112
a 348 840 663
a 348 846 559
a 348 848 571
a 348 854 519
a 348 855 458
a 348 857 590
a 348 859 524
a 348 862 360
a 348 865 21
a 348 866 892
a 348 867 834
a 348 868 521
a 348 871 444
a 348 872 758
a 348 873 315
a 348 881 14
a 348 885 325
a 348 887 482
a 348 891 417
a 348 892 770
a 348 893 767
a 348 896 31
a 348 899 655
a 348 902 66
a 348 906 49
a 348 916 866
a 348 917 289
a 348 918 353
a 348 921 493
a 348 924 530
a 348 925 816
a 348 926 507
a 348 930 88
a 348 932 738
a 348 943 377
a 348 950 897
a 348 951 327
a 348 956 900
a 348 959 609
a 348 972 347
a 348 979 792
a 348 980 442
a 348 982 219
a 348 989 587
a 348 991 199
a 348 993 533
a 348 999 600
a 349 358 875
a 349 367 367
a 349 372 16
a 349 374 996
a 349 378 485
a 349 379 398
a 349 389 651
a 349 391 550
a 349 394 446
a 349 395 868
a 349 396 191
a 349 398 798
a 349 403 360
a 349 406 72
a 349 408 966
a 349 409 218
a 349 430 160
a 349 431 703
a 349 434 595
a 349 437 408
a 349 446 382
a 349 447 494
a 349 454 16
a 349 456 728
a 349 460 637
a 349 466 458
a 349 475 947
a 349 476 223
a 349 479 8
a 349 481 831
a 349 486 174
a 349 494 235
a 349 495 197
a 349 503 190
a 349 504 230
a 349 506 682
a 349 509 587
a 349 512 880
a 349 520 583
a 349 534 33
a 349 539 99
a 349 546 773
a 349 548 182
a 349 552 458
a 349 553 845
a 349 554 147
a 349 558 28
a 349 575 356
a 349 579 202
a 349 581 622
a 349 582 763
a 349 584 583
a 349 589 467
a 349 593 779
a 349 601 662
a 349 602 104
a 349 607 588
a 349 609 608
a 349 610 678
a 349 611 947
a 349 613 791
a 349 615 852
a 349 616 181
a 349 625 339
a 349 632 393
a 349 640 763
a 349 648 20
a 349 651 979
a 349 661 994
a 349 662 955
a 349 666 363
a 349 668 93
a 349 672 727
a 349 683 897
a 349 685 550
a 349 690 923
a 349 693 43
a 349 698 929
a 349 700 278
a 349 703 596
a 349 704 550
a 349 705 393
a 349 707 178
a 349 710 369
a 349 728 523
a 349 730 840
a 349 740 824
a 349 744 110
a 349 745 799
a 349 750 501
a 349 756 408
a 349 759 589
a 349 764 704
a 349 784 941
a 349 786 928
a 349 787 96
a 349 794 703
a 349 796 299
a 349 804 427
a 349 805 696
a 349 810 605
a 349 824 141
a 349 827 788
a 349 830 332
a 349 831 37
a 349 832 690
a 349 834 606
a 349 835 432
a 349 839 970
a 349 840 884
a 349 847 27
a 349 849 872
a 349 859 276
a 349 860 557
a 349 863 240
a 349 865 798
a 349 874 396
a 349 889 63
a 349 890 259
a 349 891 546
a 349 895 915
a 349 904 18
a 349 906 135
a 349 915 619
a 349 917 958
a 349 920 414
a 349 922 66
a 349 923 12
a 349 925 64
a 349 928 492
a 349 936 708
a 349 938 669
a 349 944 633
a 349 952 847
a 349 961 352
a 349 965 21
a 349 972 888
a 349 974 957
a 349 975 452
a 349 980 858
a 349 982 192
a 349 987 479
a 349 990 729
a 349 1000 819
a 350 353 387
a 350 356 968
a 350 368 968
a 350 372 782
a 350 375 382
a 350 380 226
a 350 391 679
a 350 393 296
a 350 396 596
a 350 419 165
a 350 422 266
a 350 425 553
a 350 432 578
a 350 433 332
a 350 436 917
a 350 437 994
a 350 438 175
a 350 451 976
a 350 461 14
a 350 463 159
a 350 471 822
a 350 481 365
a 350 489 180
a 350 493 62
a 350 495 673
a 350 501 983
a 350 504 919
a 350 519 865
a 350 521 813
a 350 524 999
a 350 529 683
a 350 535 199
a 350 537 318
a 350 546 651
a 350 549 332
a 350 552 699
a 350 554 228
a 350 558 11
a 350 559 346
a 350 573 823
a 350 574 175
a 350 577 964
a 350 578 728
a 350 584 105
a 350 595 647
a 350 599 644
a 350 601 98
a 350 604 821
a 350 606 619
a 350 609 463
a 350 639 332
a 350 642 792
a 350 645 827
a 350 648 863
a 350 649 853
a 350 658 499
a 350 662 845
a 350 666 123
a 350 671 715
a 350 672 658
a 350 674 121
a 350 682 398
a 350 684 856
a 350 686 438
a 350 688 400
a 350 695 188
a 350 696 488
a 350 700 627
a 350 704 550
a 350 710 186
a 350 712 450
a 350 716 724
a 350 720 149
a 350 721 529
a 350 725 180
a 350 734 795
a 350 736 172
a 350 738 629
a 350 747 967
a 350 754 790
a 350 768 91
a 350 770 298
a 350 773 581
a 350 776 269
a 350 780 160
a 350 784 434
a 350 786 120
a 350 789 5
a 350 790 556
a 350 797 834
a 350 798 662
a 350 801 29
a 350 804 583
a 350 819 869
a 350 825 818
a 350 826 982
a 350 829 408
a 350 832 306
a 350 833 961
a 350 835 957
a 350 839 491
a 350 868 762
a 350 869 33
a 350 871 639
a 350 874 290
a 350 878 212
a 350 884 785
a 350 888 461
a 350 890 841
a 350 892 751
a 350 903 602
a 350 913 283
a 350 922 49
a 350 926 182
a 350 928 552
a 350 930 560
a 350 932 967
a 350 939 671
a 350 962 564
a 350 967 875
a 350 976 504
a 350 981 577
a 350 982 255
a 350 992 439
a 351 352 798
a 351 366 72
a 351 370 420
a 351 376 205
a 351 378 377
a 351 380 732
a 351 383 162
a 351 384 219
a 351 390 493
a 351 393 546
a 351 395 857
a 351 400 782
a 351 405 757
a 351 410 641
a 351 423 242
a 351 425 949
a 351 432 744
a 351 436 195
a 351 444 232
a 351 449 792
a 351 455 377
a 351 458 783
a 351 461 351
a 351 466 695
a 351 473 805
a 351 483 267
a 351 486 569
a 351 488 660
a 351 489 195
a 351 490 823
a 351 492 98
a 351 493 992
a 351 495 247
a 351 500 870
a 351 510 197
a 351 512 623
a 351 516 601
a 351 517 710
a 351 518 842
a 351 520 94
a 351 522 255
a 351 523 50
a 351 524 227
a 351 529 363
a 351 544 43
a 351 546 821
a 351 547 312
a 351 558 786
a 351 564 15
a 351 566 895
a 351 571 929
a 351 572 391
a 351 573 677
a 351 575 631
a 351 578 438
a 351 580 833
a 351 587 249
a 351 589 358
a 351 598 492
a 351 599 444
a 351 601 181
a 351 602 590
a 351 603 435
a 351 604 779
a 351 606 811
a 351 617 983
a 351 619 401
a 351 626 411
a 351 629 692
a 351 632 594
a 351 647 856
a 351 649 298
a 351 650 644
a 351 654 83
a 351 657 661
a 351 660 38
a 351 661 903
a 351 662 972
a 351 663 823
a 351 664 917
a 351 669 866
a 351 675 103
a 351 676 660
a 351 696 894
a 351 704 85
a 351 707 97
a 351 708 78
a 351 711 334
a 351 714 454
a 351 722 569
a 351 723 777
a 351 727 986
a 351 728 510
a 351 732 563
a 351 735 764
a 351 738 320
a 351 739 546
a 351 742 517
a 351 744 83
a 351 746 237
a 351 750 110
a 351 752 938
a 351 754 535
a 351 758 105
a 351 762 372
a 351 764 195
a 351 770 142
a 351 771 626
a 351 778 518
a 351 779 316
a 351 781 543
a 351 787 735
a 351 788 418
a 351 797 554
a 351 799 980
a 351 809 503
a 351 840 650
a 351 868 57
a 351 871 188
a 351 875 455
a 351 878 977
a 351 879 964
a 351 882 793
a 351 897 487
a 351 901 526
a 351 912 556
a 351 916 158
a 351 918 423
a 351 919 424
a 351 924 240
a 351 930 660
a 351 944 534
a 351 945 530
a 351 947 546
a 351 953 638
a 351 958 901
a 351 959 92
a 351 960 132
a 351 964 879
a 351 968 961
a 351 972 447
a 351 980 421
a 351 990 47
a 352 357 217
a 352 359 326
a 352 365 26
a 352 374 71
a 352 379 327
a 352 385 434
a 352 389 258
a 352 401 781
a 352 406 410
a 352 410 573
a 352 412 573
a 352 414 248
a 352 418 450
a 352 424 481
a 352 427 406
a 352 433 873
a 352 434 904
a 352 435 997
a 352 437 884
a 352 438 789
a 352 440 878
a 352 442 429
a 352 443 779
a 352 445 131
a 352 453 872
a 352 455 910
a 352 458 9
a 352 463 832
a 352 466 356
a 352 470 781
a 352 471 230
a 352 476 924
a 352 483 106
a 352 486 255
a 352 500 994
a 352 502 432
a 352 505 40
a 352 517 251
a 352 520 564
a 352 521 801
a 352 528 823
a 352 531 489
a 352 538 401
a 352 539 625
a 352 541 969
a 352 546 158
a 352 551 497
a 352 561 224
a 352 565 154
a 352 567 380
a 352 574 13
a 352 581 32
a 352 590 160
a 352 593 143
a 352 597 162
a 352 599 383
a 352 607 52
a 352 615 170
a 352 617 566
a 352 624 759
a 352 627 950
a 352 629 795
a 352 637 683
a 352 641 407
a 352 644 401
a 352 645 676
a 352 646 838
a 352 648 440
a 352 657 279
a 352 660 753
a 352 674 592
a 352 678 453
a 352 680 241
a 352 684 992
a 352 689 77
a 352 693 561
a 352 694 149
a 352 704 573
a 352 705 785
a 352 708 655
a 352 711 304
a 352 722 149
a 352 725 686
a 352 731 815
a 352 732 291
a 352 733 199
a 352 736 197
a 352 739 694
a 352 741 720
a 352 748 762
a 352 749 452
a 352 753 21
a 352 756 908
a 352 760 134
a 352 765 427
a 352 767 308
a 352 768 162
a 352 770 616
a 352 775 99
a 352 776 440
a 352 781 368
a 352 787 691
a 352 805 244
a 352 809 609
a 352 812 34
a 352 821 321
a 352 823 169
a 352 830 183
a 352 835 893
a 352 848 305
a 352 849 189
a 352 852 549
a 352 854 805
a 352 857 874
a 352 858 363
a 352 862 95
a 352 867 424
a 352 871 912
a 352 876 140
a 352 878 495
a 352 881 673
a 352 884 592
a 352 886 515
a 352 896 581
a 352 898 77
a 352 902 941
a 352 904 240
a 352 932 238
a 352 936 556
a 352 939 339
a 352 948 29
a 352 952 275
a 352 957 381
a 352 958 273
a 352 969 883
a 352 976 414
a 352 980 945
a 352 983 404
a 352 993 596
a 352 995 189
a 352 999 708
a 353 355 784
a 353 361 737
a 353 363 513
a 353 364 9
a 353 365 452
a 353 367 959
a 353 369 784
a 353 379 363
a 353 384 99
a 353 388 278
a 353 390 35
a 353 398 690
a 353 402 792
a 353 408 967
a 353 409 118
a 353 413 84
a 353 414 559
a 353 420 356
a 353 421 991
a 353 425 897
a 353 427 736
a 353 430 266
a 353 440 277
a 353 442 360
a 353 445 500
a 353 446 690
a 353 455 304
a 353 456 903
a 353 458 638
a 353 462 493
a 353 463 963
a 353 467 773
a 353 477 229
a 353 479 827
a 353 483 134
a 353 491 680
a 353 494 785
a 353 502 269
a 353 505 42
a 353 508 235
a 353 512 547
a 353 515 429
a 353 519 276
a 353 522 690
a 353 525 747
a 353 527 394
a 353 529 126
a 353 535 305
a 353 542 101
a 353 549 468
a 353 570 553
a 353 571 836
a 353 580 85
a 353 583 181
a 353 585 548
a 353 587 585
a 353 597 223
a 353 598 851
a 353 599 839
a 353 600 212
a 353 601 343
a 353 602 153
a 353 607 984
a 353 618 924
a 353 626 979
a 353 627 469
a 353 629 955
a 353 632 764
a 353 637 90
a 353 643 349
a 353 646 998
a 353 653 636
a 353 654 129
a 353 655 274
a 353 657 677
a 353 660 875
a 353 664 19
a 353 665 154
